uniprot	fh_ko	fh_ko	fh_ko	fh_wt	fh_wt	fh_wt
O14958	-0.9766346575843967	-0.7018384547564028	-0.8222914816884553	-0.7864017389722842	-0.6130668897717038	-0.6365768877244553
O14974	-0.7998469076541483	-0.6966188552765582	-0.8292024005740808	-0.696087694850054	-1.687813935650114	-1.3787868310767055
O14979	-0.21475162533760128	-0.039770989511267604	0.13028840578062922	0.0267821573017649	0.042506456776647064	0.048981746759399813
O15042	-1.9878199544316095	-1.5991932573681316	-1.8523910027380968	-1.703517022291264	-1.732960251569528	-2.5731051222224197
O15066	0.6018361956162246	0.4203815244953618	0.4528248415981619	0.4640860610266858	0.2563144756343458	0.7261088264271742
O15067	-0.7306447266763634	-0.8865833668163852	-0.6425808067586884	-0.7460048537795875	-0.6728643803111887	-0.6210442588375963
O15069	0.4034147146090348	0.40279965228509035	0.46949892715108277	0.4582443187808118	0.39690811929799	0.3477015091044882
O15078	-0.5620923457163077	-0.6100747136935485	-1.0160715493221673	-0.6769148129168331	-0.5802578682370351	-0.6398469807845609
O15143	-0.9335868961810961	-0.7846803679630641	-0.6269540238861336	-0.3430528608478446	-0.48866917617036987	-0.5653763939232768
O15144	-0.6296973805436148	-0.4993831574383782	-0.3381832450646229	-0.08740063309009023	-0.2791028223529973	-0.2695943431409993
O15160	-0.7423251759234213	-0.6667773071067266	-0.6730825323171801	-0.6102129531138538	-0.7322562702791576	-0.7179365450288907
O15212	-0.10895352314473704	-0.04856853491218569	-0.031607907428256685	-0.16536839915287607	0.005064267319089045	0.02591237860131598
O15230	-0.6993010166446398	-0.7518947023086504	-0.49741461758550437	-0.4741659919848086	-0.4414696595519153	-0.45901119418191866
O15305	-0.4786103268643521	-0.4791287782795663	-0.2817283461645574	-0.17752424119515925	-0.3843015338915154	-0.5428403160841856
O15355	-0.8457499991003343	-0.6726265797188798	-0.9193709563425941	-0.4338703752032952	-0.6748737318338474	-0.5678687439775543
O15371	-0.12743942069579817	-0.2500720341911107	-0.3379422639196156	-0.16957932172466667	-0.3078352654643859	-0.34291691532252655
O15372	-0.6752343692130041	-0.8430784323448666	-0.9464417208380902	-0.8065702039503966	-0.8122232297147703	-0.8803672018123492
O15460	-1.0383824588998127	-0.9972451593400057	-1.2012466541300384	-0.4348282240286444	-0.8681693152864058	-0.7408134184930331
O43143	-0.30151462485667047	-0.17064650382102212	-0.00042675282580552	-0.1035102330136086	0.1432050631379963	-0.16756430009534784
O43175	0.07746065208674557	0.17195278334857522	0.107321443609291	-0.09480294617853582	0.06697482236526454	-0.012013255212405524
O43237	-0.9578283928107847	-0.8979062002217708	-0.8075365508938652	-1.3088995192198423	-1.2410674579883647	-3.025009423818416
O43242	-0.5270219437282844	-0.6271911457479497	-0.42875234817944174	-0.5851216264377375	-0.40420019663090156	-0.8104707096238418
O43252	-0.7245524799547812	-0.6507643024630543	-0.2938423289987893	-0.8554306506772407	-1.1202808234000172	-0.7496288747897246
O43324	-0.8072182995483596	-0.8594386857210948	-0.8364327138595673	-0.49438697811571386	-0.8547855307801011	-0.7538309343490515
O43390	0.27738250967868516	0.08142853885219815	0.2652462156049408	-0.5238140703332272	0.29310257871782386	0.42368620448355915
O43396	-0.27327279948922467	-0.30462549284465823	-0.30247946026883277	-0.7738811863048503	-0.8711185445532139	-0.8667817129451711
O43399	-0.0989372429101155	-0.028438064742761712	-0.2282398270478867	-0.08094189998233114	-0.09658705829594666	-0.1793705547491966
O43432	-0.2144720767716145	-0.42701313135802266	-0.09909699731099532	-0.8803540518800164	-1.2152106857628988	-0.6033254286429077
O43447	-0.566166726701659	-0.6912354218243686	-0.7055043827874208	-0.7094272065658171	-0.6804685267791653	-0.6562777457944367
O43598	-0.1994167633375803	-0.22560981264588512	-0.17102932793553002	0.23589529697647693	0.38623783861251065	0.34311635158698384
O43615	-1.208356100028921	-1.1430738365561632	-1.0637873675965919	-1.6251126318306575	-0.8859036757409653	-1.203451808034342
O43633	-1.7479663173560565	-0.9550288836916953	-2.2323868221096808	-2.3138583408584212	-0.8489124501778624	-0.7414977202090433
O43681	-0.42256553014967624	-0.4000249882618362	-0.3898062261400377	-0.17268128265483376	-0.30082339894525306	-0.13720845660003383
O43684	-1.081889846042059	-0.9522668651933359	-1.2933457838404814	-0.6361192612141772	-0.7824786734562438	-0.9696426211862283
O43707	0.3441539533798391	0.37758181706608207	0.39127869856541775	0.13689215183339337	0.19650992173207427	0.45548630248228217
O43765	-0.7558142595734288	-0.7566537370229308	-0.7801824711910879	-0.5048005470427003	-0.8714285390510583	-0.5882861298194384
O43776	-0.14500789866016706	-0.20430489051020204	-0.04983668377345747	-0.3654900522569224	-0.45307977004503824	-0.36342723169906926
O43809	-0.6423063829483806	-0.31511975203428416	-0.33476172396971493	-0.326550924271725	-0.2884466185138401	-0.4281801599515826
O43852	0.35046541757205485	0.43130023520890415	0.29537945891865514	0.40534175225906544	0.29150143813785456	0.277382213222976
O60220	-0.7918419387290461	-0.9967239859195625	-1.0331952275837633	-0.6042775506626221	-0.942847243531899	-1.1200100277984957
O60281	1.0111517091348474	1.2004102159735845	0.9348767179042586	1.2845911009205502	1.079954683304229	1.4437283385425925
O60449	3.1139241892913434	2.9165176567197557	2.709691092536434	3.0059500310087217	2.853936537247041	3.02502855158277
O60493	-0.14202097175850942	-0.1748768525192493	-0.11072533485532766	0.1591418596922455	-0.08358043531430884	-0.08751694313522992
O60502	-0.16993329788478886	0.16539032238107734	0.007642315550530388	-0.22985972928561757	0.22372998639997282	0.11813593986797964
O60506	0.5225342327079692	0.3330250596199979	0.4913809473904714	0.05663688894240026	0.4971059945840431	0.3904819762370912
O60568	-1.1181985519705413	-0.9831553904845192	-0.9988509679255507	-0.9713720733424116	-1.0570007408275572	-0.42766963278295506
O60664	0.060518887535676594	-0.031762067256208996	-0.05398210716912471	-0.07161732017833591	0.0008625404908098017	-0.031443823068875984
O60684	-1.2332745068478674	-1.6519449399757065	-1.4342658278955414	-1.3527615065368135	-2.6320021603576813	-2.0914493442173043
O60701	-0.3303532093715126	-0.14939152797778507	-0.3617016656193549	-0.5815778765155096	-0.5746829281836197	-0.668592982848204
O60716	-1.441353468654854	-0.7439518669580535	-0.6114890863150215	-0.5170998329513365	-0.9490436319024251	-0.9819451181383902
O60749	-0.5091262639434193	-0.39995320518078453	-0.35165932763194346	-0.4878311896916397	-0.5144545705619845	-0.521716628476739
O60763	-0.7054146237493277	-0.6990786157749994	-0.6714424552218755	-0.838333267636771	-0.8988177348206665	-0.8311771773165997
O60832	-1.1276497768405234	-1.0980102183884266	-1.0640350866855202	-0.7620604724761315	-2.1089329827586845	-1.2091712542157937
O60841	-0.46396388176704173	-0.4292275073396873	-0.5015676178911554	-0.2933920937262513	-0.42441310205586424	-0.609336198806891
O60869	0.2594128943349664	0.18873134748176779	0.1454142736266175	0.2446823055297391	0.06243662974271164	-0.05707910512047507
O60884	-0.734865322904973	-0.7849938335101382	-0.7360205083973441	-0.5695287590293334	-0.7337168839179251	-0.8336008821397278
O60925	-0.16395183451458953	-0.04467753653692909	-0.07232009067329039	-0.12076212181010684	0.20475126700078677	0.04320407063936895
O75083	-0.4902005110778825	-0.5228047384289899	-0.4599231217286966	-0.1263508850747184	-0.08136058845686081	-0.090104416397593
O75131	-0.628008709837616	-0.739338375892791	-0.754632131083084	-0.8306797345578445	-0.8764531865813115	-1.0160250266824742
O75157	-1.5835379378622476	-1.9855945852786594	-1.7190087791788842	-2.228989438159643	-2.629386812519783	
O75335	0.41562754166624766	0.32260706303909764	0.04003448010679507	0.855352670772579	0.8690197136512887	0.860108890478818
O75340	-0.8634021033986452	-0.9162189527092524	-0.7550143090034724	-1.1318080148386147	-0.4168102537124046	-0.6826910870793749
O75347	0.027248875854432045	-0.15358275400739496	-0.47303614615087025	0.33230706853290964	0.08826272740622071	0.33611897843861316
O75348	-0.7988277995924573	-0.8567309204884344	-0.7565737732531888	-0.5886776373184607	-0.8615991580140012	-2.154628089507537
O75366	0.45101737419704685	0.06063934931463976	0.41762390685560596	0.1279773392366902	0.5963688790740274	0.5569053720918932
O75367	-0.7948007602936646	-0.54906520172825	-0.4588876172970753	-0.03418119807131628	-0.3356134149816863	-0.2691534692528884
O75368	-1.5622612511236886	-1.6820032421751916	-1.6408609792252369	-1.7666916043012715	-1.8450462605559215	-1.962065224626006
O75369	0.08702568409603462	-0.1788812312264125	0.03637301504240663	-0.820199182649562	-0.451727317863018	-0.4498081543205035
O75380	-2.5798780971217266	-2.379523305004599	-2.4564289533617574	-0.8938266246208941	-1.2073034952933197	-0.9455937750633077
O75390	-0.2342795465032832	-0.3075645795614922	0.06987685441711086	-0.39449038619988264	-0.081849527064773	-0.12330270691450433
O75459	-0.17602490314506053	-0.33491011751540367	-0.3140170256553301	-0.3782689951677112	-0.37910382136308385	-0.4204578799888442
O75475	-0.4892532910342249	-0.627656569719471	-0.5796158789043727	-0.7820562791318092	-0.8446769829870409	-1.0667347626977166
O75489	-2.4789339766175327	-1.7268239592370929	-2.064426303035441	-0.8826955432986866	-0.7699919928962539	-0.82101830150985
O75494	-0.48741631665352814	-0.24501857456777582	-0.41116684494861755	0.0670404191281234	-0.5468800401614993	-0.013432618163962242
O75506	-0.07612250693935205	0.08771904089047075	0.12186911118200414	-0.2728122334522973	-0.16724751816175074	-0.3089327280313429
O75521	-1.1948578928183584	-0.8311374133249184	-0.9238208972639967	-1.605194959712052	-1.842410083344685	-2.1228879881028644
O75531	0.4656961251402425	0.5113576616257481	0.49339965207914144	0.5105835468158558	0.3494883307716446	0.25810660333206736
O75533	-1.5497720437654467	-1.8558844381892907	-1.7782480315840328	-2.4354969544995195	-1.7237268089401476	-1.787912237842581
O75534	-0.7410710197491099	-0.6554034830936611	-0.6730807255272113	-0.9572582522681282	-0.8490610689232959	-1.06160372697805
O75553	0.7523456746030639	0.7946585462239217	0.8152532883289006	0.7980014178317528	0.5899796607977909	0.698079547470733
O75603	-1.6474729541153244	-2.1903223301369894	-2.5010842268345144	-2.183955583134503	-1.9235057033217198	-1.8387758334500155
O75607	-0.8559941428412855	-0.951368306927613	-0.9366594524744605	-1.426384475952183	-1.0604197614291713	-0.7016339236707347
O75608	-0.3737102362030094	-0.4765241318076529	-0.6838039204694366	-0.2150602932140743	-0.21931714387837664	-0.31239538685544166
O75643	-1.0439150359690406	-1.0953485926553017	-0.8544048402885644	-1.0000381033016368	-0.986952101565563	-1.056811542358047
O75663	-1.8834043894196986	-1.637548075671489	-1.1825346396455008	-0.8778290107438416	-1.1731133882781561	-2.957699506416127
O75718	-0.5992421218168362	-0.659753904858184	-0.5673940076393443	-0.4311645596394352	-0.4912459773699059	-0.593699412738398
O75815	-0.14264757227955815	0.06782270842712676	0.13420941666849984	0.2805872714260083	-0.06647978702310817	0.6235651845549827
O75821	-0.45130183240736527	-0.515372447948292	-0.48866135034203084	-0.3802334931673958	-0.4777172129181729	-0.6055909508462837
O75822	-0.15653069359527505	-0.2451114880323083	-0.42063036778058815	0.060182465123002876	-0.04686999844547568	-0.1708873396266708
O75832	-1.0693926981940647	-1.1472052973024578	-1.0978960184101287	-1.0939276339966981	-1.2545861723199145	-1.212879771558561
O75874	-0.3153394353074205	-0.19625389800844026	-0.237446800965901	-0.17199562457517523	-0.41199256764999964	-0.6109682929426519
O75891	0.5573972584397747	0.5444329260246026	0.42895918742175587	0.14714953537505995	0.011474562872559905	-0.18769608376985658
O75937	-0.6131045400313453	-0.8055078493655107	-0.7546007372746266	-0.5865054337778661	-0.654089328131565	-0.4998215044580026
O75947	0.1610430114562731	0.029299061902282906	0.04454432520511665	-0.7160812623801391	-0.33282215080753114	-0.37073560592439453
O76003	-0.22345584687585743	-0.3736070965547661	-0.3574704759522992	0.06126843320351081	0.006960902969629529	-0.24261353773585204
O76021	-0.6761573220633398	-0.6026480662342946	-0.34159621508615284	-0.5066473771656693	-0.24147847553658824	-0.5984443851255316
O76024	-1.0060645068193999	-1.3662214717682644	-1.346532882071365	-1.7659811641329999	-1.3802889714916198	
O76094	-0.6481558537635967	-0.6085847443021055	-0.8008761543534971	-0.48832606905828857	-0.64136744124687	-0.7023001455121521
O94760	-0.8051859193853892	0.41898046055119337	-0.5572552109065243	0.3558934367293482	-1.432008233813086	-1.4115779882762018
O94903	-1.211689811800239	-1.3099947667464609	-1.438144522118376	-1.215853460176491	-1.1834552218160437	-1.2456430025352814
O94905	-0.5276856605908312	-0.5354633114199077	-0.505793554180186	-0.07654918506986529	-0.2107972107588355	-0.21557227109327318
O94925	0.6875646081420604	0.5094182520570177	0.5451796303479693	0.13790071436137177	0.2289572756554863	-0.13670949359089463
O94964	0.013281151274264841	-0.08102961771246815	-0.4352368270377208	-0.15079087161739707	-0.019095819273120044	-0.1783119356091324
O94973	-0.8528419838666943	-0.817741611135821	-1.0186287192612735	-0.8905929001197934	-0.8680762039044527	-1.3454553009857138
O94979	-0.7038175531064035	-0.7912207287424761	-0.4848426621703009	-1.085350343682733	-0.7037309397986857	-0.7698947445491577
O95218	-1.9032078041863838	-2.2521378294161627	-2.0525159119427485	-3.011149343540895	-2.5102497972236835	-2.2474722745717703
O95259	1.66057640908445	1.7452918351343518	1.7684967385993249	1.6161648137046498	1.7116367644208084	1.578847374201537
O95336	-0.30745642155736097	-0.17770708104373292	-0.0544088905821243	-0.09861262855761774	-0.07011948731540567	-0.13939723342467952
O95340	-0.7092089578641382	-0.6092487925935554	-0.46715727134296503	-0.5021362425490594	-0.6386170048298169	-0.5335281962042281
O95372	-0.5281864379602612	-0.5455118215078341	-0.47312420387612925	-0.342620743576131	-0.37942036492631565	-0.39884073312941254
O95373	-0.8332827192066227	-0.5111001150731618	-0.5650853011613234	-0.47832813342715585	-0.46982760990982453	-0.6218026894470616
O95394	-0.3537670484902299	-0.42336471063600895	-0.3411063224662363	-0.20453912193922652	-0.18926144313926963	-0.31029819125663527
O95399	1.4900230146167672	1.3619175704310658	1.3536763628759423	1.7057427174419098	1.6201172405457045	1.5820641993054054
O95433	0.7424657354041991	0.6394853080045065	0.7723106615407733	-0.48304500675053624	-0.5170374621254501	-0.45096784966547804
O95456	-0.7630009025327517	-0.9457746408282254	-1.0894106606422587	-0.901252861838403	-1.0021511842886488	-0.8637580706758232
O95718	-1.0233356337572177	-0.8227626480669261	-0.7232071145993654	-1.1876106070660537	-0.6865980058826866	-0.7923223920768607
O95747	-1.8129588135063095	-1.5375095822423073	-1.5810495309047137	-1.6431828770171184	-2.456396870493676	-1.9004774884709361
O95757	-1.3469364622439304	-1.6129289326533163	-1.1607274914159897	-0.7947265734195857	-1.0842021715531345	-1.053208311007643
O95758	-1.2495664279077783	-1.223749986146257	-1.0952490826825272	-1.4172240757033767	-1.0469777354293863	-1.117646576534962
O95782	-0.6003146691788075	-0.5993103157595888	-0.9568715542998728	-0.9420908564210606	-1.1515490249907634	-0.6667768627697098
O95793	-0.4284283851715613	-0.6834869965021286	-0.5554355773728533	-0.4628477427598621	-0.8453332282172255	-0.5863107577602531
O95810	-0.25530699139493457	-0.13875134700314304	-0.45241200327151665	-0.9454819937955877	-1.1800657103420695	-0.7587859147079173
O95817	-0.7578237104450707	-1.0557832796058368	-0.9181256250738865	-1.4359006340289648	-1.2868416132398568	-1.5430886039302267
O95819	-2.1743324553596866	-2.3747086771124115	-2.448717681112209	-2.1835171304074565	-1.527023435111196	-1.7487312413263203
O95831	-2.1611262769989885	-2.0177205690798417	-1.791589845001202	-1.2959340166109294	-1.1068914048941365	-1.24408042758109
O95841	0.15481370324809568	0.11023561159464022	0.25286409089324857	0.8095014164361671	0.8952263182173744	0.7518290563635248
O95847	1.0920413128847066	1.2060648535523204	0.907556318146271	0.6468655687217048	0.7726275712062858	0.5738106356860923
O95861	-0.7253924737986355	-0.444086130477876	-0.4946067884964933	-0.30613034151403756	-0.2601051038557364	-0.21298886740239992
O95881	-0.4200410196976341	-0.38039554245683477	-0.45992886231542957	-0.18777376165295614	-0.1545845029736713	-0.06990410538755804
P00167	0.03646244134118529	-0.07253321919563942	-0.08169223068027792	-0.7069233649738405	-0.5593213162896916	-0.6094903132996696
P00338	0.3363090861852758	0.49459321864793343	0.47821442932985386	0.8505022411531071	0.5225482758085235	0.5254068265647488
P00352	0.4655368931239647	0.5702114983619132	0.483682066073032	-0.03615344834445876	0.08963911576114011	0.10199736225113701
P00367	-0.22799399159345823	-0.1835424682433168	-0.22837388982348159	-0.03311358651555438	-0.12049127790776504	-0.39472137794262196
P00390	-0.30546510938427957	-0.6411664420478901	-0.30204522973121867	-0.3588639223053167	-0.027175682500704523	-0.05511392518620667
P00441	0.2249601742053408	0.3256994780650454	-0.13915698174790386	0.300862805276507	0.22057752298479538	-0.023643257446534477
P00491	-0.3750518316226609	-0.3789731516070994	-0.3884033028797512	-0.18760689217518825	-0.1239004304452823	-0.3789695162818061
P00492	-1.9389493622055811	-1.5357185725849363	-1.5071216426794287	-0.7391868797721898	-0.7800595490086764	-0.9501157975562715
P00505	-0.581125642811814	-0.33225954806460095	-0.3370515296356496	-0.035695585907147304	-0.2490831429564787	-0.39749813464195566
P00558	0.2677530463631123	0.4225329209002547	0.274348737711246	0.5706123926616112	0.4512448106324938	0.5831571185167597
P00568	-0.5174724026984084	-0.7087415080706602	-0.4959242465024215	-0.06154756706311915	0.012934132854489544	-0.15488766647398544
P00813	-0.5889805753925678	-0.2928517185857547	-0.22384316341833987	-0.27226069896297683	-0.9907805128129391	-0.5431149028186664
P00966	-0.605834189846039	-0.2608893593463229	-0.8526138162422018	-0.7576606119592125	-0.8195570218719159	-0.7891276245574455
P01023	0.9597334648728574	0.6647333782845134	0.7258649815707828	0.8413384216657944	0.6793870842464421	0.8375208068448251
P02511	-1.8650302565469905	-1.9692340429503297	-2.055993535565542	-0.09867551770338384	-0.24648476015342013	-0.14122277475888786
P02545	0.6065709623349793	0.5816651145030707	0.3877015713916161	0.7423869882801288	0.6272631860180616	0.8430803335043875
P02647	0.5567086052176161	0.7003431280864402	0.8622526612411022	0.7586062698763241	0.2929068382945571	0.36208869856822257
P02735	-3.3605262612315205	-3.229148942265369	-3.0966032607387226	0.33795678347962055	-0.46136501724943724	-0.03532268740151004
P02765	1.6236124926190216	1.3766563246463008	1.4424275520179155	1.6845876267808904	1.2581464127624338	1.676996036447238
P02768	2.749261015438951	2.526777417046141	2.5493464824679526	2.684683131251931	2.4531357903366686	2.7307702235528186
P02771	0.20761096125712772	0.003113277579908577	0.07059041265127107	0.21961351097127507	-0.014818040730371233	0.10516907254726027
P02774	0.5273586669856116	0.2139450522476823	0.39509529311449587	0.4548545698342322	0.25754302651760747	0.500464030531318
P02788	1.5260387438092857	1.2120017403099976	1.4258049959519787	1.1491442392518125	1.2498200208258199	1.4423820723378307
P04004	0.46698502347108556	0.3972121851905127	0.673338020192371	0.4445732981261706	0.5811477092551558	0.568014475900276
P04040	-0.2575412869088674	-0.1992838730338837	-0.2718435372855476	-0.310035105604459	-0.3703705216752682	-0.40273911878630075
P04075	1.0704465320331824	1.1182706679939516	1.156659569079027	1.0979445706505038	0.8108163887892001	1.0176503194355944
P04080	0.6290042150722529	0.8835760575589696	0.9171754181410374	0.9960898238783003	1.221868872057243	0.9695999595592963
P04083	1.0833862202497957	1.2480577000599744	0.9768247096202359	0.8496274080135874	0.8823227100983788	0.684852648988895
P04179	-0.662275978379284	-0.5213320310655325	-0.8465334596197802	0.8351464909719154	0.5801301854967019	1.0432839404098988
P04181	-0.06080505284760512	0.03847234872255751	0.08403316128165239	-0.39285260221650614	-0.18461708976040075	-0.3318815330396854
P04264	-0.9606864882581307	-0.7744577595450075	-0.49918416159116696	-1.069879348351339	-0.8195060819622177	-1.3015407473417104
P04350	0.46768444298044926	0.5967890125047808	0.530970490707535	0.08726834469633407	0.3474231153928802	0.6585237729311454
P04406	0.8789293861247487	0.7943811805419284	0.7602215772016341	1.1633511618065682	0.9469292351296582	1.4904190717663488
P04632	-0.435307713505086	-0.4568590937412468	-0.5643664627686296	-0.0905585369709715	-0.16072785545348897	-0.0584576097591201
P04792	0.7922919708863716	0.8190583540965884	0.5754689232083883	0.4624843022122076	0.4808606381683139	0.7221460893031564
P04843	-0.3312833755302298	-0.4966922322010026	-0.1182851834383489	-0.6622511584211761	-0.07902968203598776	-0.07013568527049557
P04844	-0.4292161516932455	-1.3650573151165037	-0.498363826414862	-1.44447623850616	-0.6694845580868731	-0.5006471669673288
P05023	-1.0235750077330121	-1.2984231672597648	-0.8561585897784529	-0.9094108146263656	-1.1816992002863067	-1.1798986511315297
P05091	0.14673859149481314	0.13769933073780982	0.018880131791555833	0.02807022074206423	0.14320954008098222	-0.07461900114317169
P05107	0.9611007417018091	0.913457368130428	0.9146685874396788	1.307621539685356	1.2079141423477282	1.1757682474433517
P05114	-0.45579444043379114	-0.6174283092164908	-0.7473673006499149	-0.5920195524779768	-0.6266522832505257	-0.7964010506043984
P05121	0.039712805965370745	0.4012082203282329	0.24497140680270924	-0.4799346689860085	-0.9866390249463908	-1.1482058600165639
P05154	1.9323591160757716	1.6920111413585668	1.990891178365809	2.1256369758410254	1.893271508002865	1.9547914732488825
P05155	-0.7042364619747121	-1.4055677438447023	-0.8720401669165048	-0.755415452570565	-1.1596349100599856	-1.1376597873837493
P05198	-0.2669341656662517	-0.315800165430068	-0.1887911239085628	-0.09998906136625177	-0.09239795424084957	-0.10306567272424767
P05386	1.952785664203249	2.0683274183998495	2.0273532399752696	1.4568548082632706	1.7218373398943734	1.9377902773179023
P05387	1.1592593353404512	1.1956829613806255	0.9136561087128549	0.9526816360095575	1.0830844140343043	1.0037572719789283
P05388	0.03452433125395207	-0.12658027659273982	-0.6354989417306267	0.3825393566048145	-0.2425203032919231	-0.2390036554168861
P05455	-0.015902862282459497	0.12298582253774135	0.16927126099771117	0.016097702555907277	-0.04759065223591882	0.009963116963277854
P05556	0.21776205634899415	-0.08890099519342637	0.06220894761669645	-0.28990428961529413	-0.11482796805985813	-0.03296567495339024
P05783	1.1876981046221768	0.8223899265359151	0.7186212191941737	0.5621860678580798	0.3754236034200497	0.47540012329202724
P05787	1.399890434886478	1.2306940725272775	1.0266681533929105	0.7634975989587238	0.6252265904962108	0.85508311093418
P06396	-0.04255896286892592	-0.03819893066990114	0.06744221887944016	-0.2700403899832184	-0.08889403322302307	-0.12286894528783973
P06454	-1.060666468358011	-0.5067237547605266	-0.6788204704116055	-0.5587156190973851	-1.25867393923834	-0.6157101925878665
P06576	0.8200806016263664	0.9448907558747466	0.8706582291695042	0.6659858100848498	0.5242493681711187	0.4867659731028006
P06703	2.387591060794276	2.350227754022294	2.335262575387623	2.4123787645749593	2.356190478846295	2.2106586089591205
P06730	-0.4834294894172648	-0.4119529603504215	-0.5458653320734973	-0.3341212914730665	-0.45631391047133774	-0.4208378739402008
P06733	1.5452090183832348	1.5516158237728637	1.6267958498239778	1.6184740041902894	1.4278177950256148	1.450396313366228
P06744	-0.1608358548111135	-0.006315357279472541	-0.014388858161292454	0.22788093454618577	0.17359642963469782	0.13622870063468312
P06748	1.581750266358355	1.5253753854602619	1.6094534399696299	1.6205827644987858	1.625245259208422	1.5341393200786713
