,fc,pval,t,fdr
EEF1E1,-0.246262137389,0.0331848461995,-3.1909897803,0.141614401805
EEF1G,-0.0192565471637,0.748734258458,-0.34318954774,0.87441677917
EEF2,-0.0522933133038,0.60641604007,-0.558294354632,0.7885019901
EFHD2,0.15084329907,0.148028225337,1.78954974146,0.354494999665
EFTUD2,0.00548652439949,0.93277795643,0.0897798362659,0.970459277136
EHD1,0.556110139534,0.0108155836394,4.50084095415,0.0759678314961
EI24,-0.207577817599,0.147311542456,-1.79371791918,0.353355137787
EIF1,0.00556572492857,0.969637728098,0.0404968596388,0.982352094443
EIF1AD,-0.0727759612572,0.602310681149,-0.564911832351,0.784553753262
EIF2AK1,0.0177666773593,0.883543094049,0.156062719036,0.942934534293
EIF2AK2,-0.184758360281,0.046874872625,-2.83984748618,0.175094944055
EIF2D,0.0906568733374,0.339563413692,1.08341765966,0.569040058562
EIF2S1,-0.106468240041,0.013951035342,-4.17709063335,0.0886386952834
EIF2S2,-0.101659206613,0.0310248767219,-3.2619094131,0.137596734223
EIF3A,0.0224203610073,0.829413541136,0.229946983848,0.916125154036
EIF3B,-0.133509527834,0.677640531553,-0.447557511385,0.825811058521
EIF3C,0.293663775772,0.193757407498,1.56007490931,0.404028230408
EIF3D,-0.00950539403893,0.878425407804,-0.162995371166,0.941949232035
EIF3E,0.363798722321,0.228136486908,1.42182815936,0.451481222327
EIF3F,0.0135568970098,0.932257037291,0.0904779267898,0.970459277136
EIF3G,0.0377432278838,0.501122277285,0.738635378409,0.710084462408
EIF3H,0.0669124773377,0.771503870152,0.310759179114,0.881519615323
EIF3I,-0.132451177162,0.0150145770522,-4.08678974177,0.0925200191124
EIF3J,-0.224947110274,0.10064374371,-2.12614243085,0.282768120939
EIF3K,0.126315246778,0.465148414647,0.806547318948,0.676747148367
EIF3M,0.0984325221274,0.719676431708,0.385228607226,0.856781475321
EIF4A1,-0.0650985840824,0.220574706232,-1.45033807002,0.441751253409
EIF4A2,1.14095881648,1.00150901529e-05,27.7611353521,0.00320203272022
EIF4A3,-0.100481453072,0.108124063506,-2.06267493836,0.296134245239
EIF4B,0.0210489350896,0.768200226113,0.315438906009,0.879107932651
EIF4E,-0.0758120140546,0.245700440976,-1.35908203549,0.472105035802
EIF4EBP1,-0.0604175246081,0.446898377165,-0.84257563011,0.666816545513
EIF4G1,0.287463861491,0.483881756287,0.770699466371,0.695296967652
EIF4G2,-0.0100827792126,0.90196964092,-0.131175265862,0.955332924149
EIF4G3,0.677015790524,0.0314748199672,3.24666511134,0.139171794313
EIF4H,-0.0404195059438,0.862446991797,-0.184705152377,0.931620444413
EIF5,0.452441611785,0.0540064312511,2.70156991646,0.187870713452
EIF5A,-0.109025846562,0.472145339811,-0.79302933823,0.685568109637
EIF5B,-0.0268142560721,0.79341679895,-0.279921710764,0.896585452968
EIF6,-0.0952176967433,0.431203596548,-0.874514800154,0.660069739032
ELAVL1,0.0766617112982,0.143785768406,1.81454404693,0.348470946771
ELL2,-0.13138179662,0.0297355277774,-3.30708201524,0.13401180824
ELOC,-0.176068453813,0.0281086698453,-3.36750256058,0.13141250743
ENAH,-0.559884172568,0.0105773788617,-4.52999568433,0.0750125225557
ENO1,0.0902944799589,0.0701450596477,2.45396788982,0.223092060272
ENO2,0.0341190571972,0.860358235079,0.187550856488,0.931064190738
ENO3,0.125542370115,0.0184076820545,3.84329302139,0.103139226168
ENTHD1,-0.284310794953,0.0813879257731,-2.3171822442,0.240661679514
EPRS,-0.154102958134,0.0168724954572,-3.94614499862,0.0987103935231
EPS15L1,0.797224426403,0.154330787247,1.75379458874,0.362492153087
EPS8L2,0.0600151095387,0.486704857388,0.765390357325,0.696218793741
ERAP1,-0.875078015443,0.0484430122107,-2.80743976104,0.178484656387
ERH,0.174636568001,0.00110536916164,8.38769976033,0.0266231722862
ERLIN2,-0.322653029172,0.000635465981201,-9.68735047897,0.0212014559183
ERO1A,-0.252433771964,0.0677124996488,-2.48684835454,0.218947025296
ERP29,-0.419058277196,0.0843176790921,-2.28502910113,0.247062580653
ESCO2,-0.304734897643,0.0232528563264,-3.57589339764,0.118983144805
ESD,0.0588956547,0.315331150578,1.14698377214,0.546411471629
ESPNL,-0.143504739555,0.440532868857,-0.855418429664,0.664239279818
ESRRB,0.0354633421323,0.853578518263,0.196800618555,0.927500566107
ETF1,0.124074705482,0.271572427228,1.27424959432,0.502958208436
ETFA,-0.0111794894675,0.831014371514,-0.227741992705,0.916125154036
ETFB,0.361666789149,0.233937143601,1.4005909213,0.457892969075
EVPL,-0.0262875238213,0.539730260803,-0.669688316468,0.740130474723
EWSR1,0.058752705083,0.205272909238,1.51117115522,0.42027981975
EZR,0.42839346852,0.0103402943248,4.55981446002,0.0740465954578
FAAP24,-0.161298457267,0.0254739534377,-3.47472099522,0.123827031942
FAH,-0.702554687422,0.10763664471,-2.06666074,0.296134245239
FAHD2A,0.0977397040595,0.44998684895,0.836397303544,0.667253226524
FAM129B,0.0494348851896,0.488972668649,0.761142501081,0.696904735511
FAM161A,-0.335997384803,0.0452366895326,-2.8750768979,0.172936094359
FAM32A,0.0802572507561,0.119678392721,1.97357593274,0.308203437555
FAM53A,-0.409610954701,0.249525447159,-1.34600609926,0.474486212992
FAM98B,-0.209408176408,0.289694242969,-1.21935139868,0.523088743763
FARSA,-0.139292769562,0.240118238517,-1.37852906941,0.464654891167
FARSB,0.0746166639599,0.418775751225,0.900485891922,0.64816112391
FASN,-0.118759805854,0.690862999166,-0.427740407066,0.835399382177
FAU,0.0492780018342,0.332093384607,1.10255989054,0.562274373657
FBL,-0.128941521038,0.363467396694,-1.02460391959,0.597667570112
FDPS,-0.590350937152,0.00852248675986,-4.82008622067,0.0661958230872
FEN1,-0.346613111512,0.0700043558178,-2.45583415003,0.223092060272
FERMT2,-0.0546023275805,0.349446237936,-1.05866755041,0.582939860557
FGF11,-0.284310794953,0.0813879257731,-2.3171822442,0.240661679514
FH,-1.29225456674,1.57378065163e-05,-24.7814543183,0.00335137054805
FHDC1,-0.182144338132,0.0816620049051,-2.31411947864,0.240661679514
FHL1,-0.037176988173,0.722004425348,-0.381831331787,0.856781475321
FIG4,0.007550308488,0.994141082818,0.00781198889573,0.995497346233
FIS1,-0.230526105833,0.0285457875008,-3.35086912145,0.131777408966
FKBP10,0.143620297115,0.0249767187593,3.49643399488,0.121813365909
FKBP1A,-0.144166233188,0.0829731833083,-2.29962582929,0.243609266193
FKBP2,0.00625334446281,0.922393053693,0.103707650169,0.965815265921
FKBP3,0.0994439380091,0.195077273773,1.55432080184,0.405628099007
FKBP4,-0.0114720013872,0.944564240817,-0.0739986414313,0.973066881066
FKBP8,0.491721526614,0.0171465601828,3.92697919942,0.0987103935231
FLII,-0.204548122631,0.24914401763,-1.3473011678,0.474375379871
FLNA,0.299010997561,0.17804173101,1.63187543519,0.388937196843
FLNB,0.720073706571,0.0198608228878,3.75499631313,0.108789880594
FLNC,0.1971345319,0.421061294297,0.895662429924,0.650650505292
FNDC1,0.14797787418,0.0754169080893,2.38695427055,0.232100673113
FSIP1,-0.129517284276,0.544168244937,-0.661992590575,0.743797936283
FUBP1,-0.118282035571,0.460261282204,-0.816083970684,0.67171066391
FUBP3,-0.0311392971096,0.742135931158,-0.352668166848,0.87030257969
FUS,0.0570950905824,0.0212039938348,3.67999829382,0.113148051024
FXR1,1.2928169382,0.128976341639,1.90844839099,0.323653452181
G3BP1,-0.163605429279,0.180711496005,-1.61922594783,0.391156077091
G3BP2,0.051426476341,0.74611456576,0.34694825028,0.8720676932
G6PD,0.130615433114,0.07265622702,2.42135869303,0.227557123468
GAA,-0.339971749537,0.0156782851773,-4.03425460449,0.0943267321322
GALE,0.201762413353,0.820845665047,0.241772238651,0.910809853583
GALK1,0.857327282776,0.0645003129085,2.53239249326,0.211826530984
GALNT15,-0.0564981090339,0.673510571754,-0.453789995895,0.82530343851
GANAB,0.0455608918456,0.661321910176,0.472307932614,0.815815600116
GAPDH,-0.212606103282,0.055657063627,-2.67256776019,0.19179476386
GARS,-0.209420105141,0.0171142482227,-3.92921963263,0.0987103935231
GART,-0.173419176691,0.0534285048758,-2.71196688365,0.186745345614
GC,-0.0218258010142,0.866045454998,-0.179806965202,0.933642739659
GCM2,-0.134344123544,0.654571942984,-0.482645663101,0.810212152024
GDF6,-0.326016073016,0.138416226631,-1.84733552655,0.338094876364
GDI1,0.0604755288433,0.389049190224,0.965320210136,0.617676720484
GDI2,-0.0874494248636,0.179806149963,-1.62349362393,0.38988984955
GFPT1,0.25863071085,0.0200084903346,3.74645854266,0.109191315283
GGH,0.363915931085,0.383510566846,0.977862694611,0.614621738133
GIGYF2,-0.209981825352,0.389760892919,-0.963719655761,0.617893078623
GLO1,-0.0673110847225,0.16217402733,-1.7114032235,0.369021694839
GLOD4,-0.293989100899,0.0071778839415,-5.06052737078,0.0599610883633
GLRX3,-0.500554274227,0.0574014809188,-2.64297603228,0.195058736085
GLS,0.502002540618,0.00197028981904,7.201793972,0.0324987129702
GLTSCR2,-0.144626113791,0.191600076311,-1.56956735354,0.40244564681
GLUD1,-0.0277658661096,0.817599243805,-0.246263696942,0.90926946205
GM2A,-0.581350806717,0.0958308594945,-2.16980661887,0.273695917778
GMPS,-0.00507887517727,0.939553690085,-0.0807044021403,0.972105271616
GNB1,0.104261572868,0.193614551585,1.56070011965,0.404028230408
GNB2,0.297716233327,0.0292326435989,3.32533257185,0.133616948689
GNG12,0.419402838951,0.0346411348028,3.14617759183,0.144880871483
GNL3,-0.214468175782,0.411641624295,-0.915683880284,0.640137610661
GNPDA1,-0.360705954837,0.00714810486007,-5.06646150681,0.0599610883633
GNS,-0.0950321945975,0.125439919775,-1.93259900387,0.319697573317
GOLGA2,0.218355010121,0.068297744726,2.47881614532,0.219870809776
GOPC,0.19084138369,0.713926710001,0.393642387818,0.85415192362
GOT1,-0.673739659231,0.00474649455003,-5.67848030298,0.0504391191798
GOT2,-0.0766127484291,0.621911546637,-0.533567016251,0.797695831987
GPI,-0.278235329462,0.00996986126258,-4.60810456024,0.0728147081267
GRB2,0.079733571021,0.134174534277,1.87422104895,0.329930010583
GRHPR,0.0607311699821,0.577792919239,0.60505021703,0.768231714287
GRIN2B,0.208366267303,0.0861152638128,2.26591687406,0.250331103519
GRPEL1,-0.00100655912824,0.962799836425,-0.0496256627839,0.979480360272
GRSF1,-0.122003206142,0.30997343077,-1.1616419708,0.542361139893
GRWD1,-0.0368638710311,0.766986470211,-0.317160345832,0.879107932651
GSDMA,0.731698647614,0.112106098365,2.03083520355,0.300034387415
GSN,0.248994052904,0.0563471951322,2.66073455791,0.192815110615
GSPT1,0.424820666151,0.162396518452,1.71023251611,0.369021694839
GSR,-0.477093557772,0.114426513051,-2.01284950009,0.302540956148
GSS,-0.14300273738,0.194842176325,-1.55534280366,0.405628099007
GSTK1,-0.1782519507,0.112213183684,-2.02999621752,0.300034387415
GSTO1,-0.050505236489,0.292158874448,-1.21213862711,0.523969957953
GSTP1,-0.0837174903668,0.154896470751,-1.7506616123,0.362660317483
GTF2F1,-0.042702410562,0.903975244591,-0.128472868372,0.956077564164
GTF2F2,0.236271514085,0.318932053098,1.13726081224,0.550814416409
GTPBP4,-0.269766055661,0.0577822881613,-2.6366537619,0.195899304898
H2AFY,-0.396890298477,0.0468423342578,-2.84053321769,0.175094944055
HADH,0.105396157245,0.661166085398,0.472545904749,0.815815600116
HADHA,0.0156647423082,0.952116562809,0.0638988796006,0.977103580303
HADHB,0.0305137553711,0.834583222586,0.22283113491,0.91626589085
HARS,-0.233598473344,0.0390984053886,-3.02168611269,0.158116967247
HAS1,-0.0800753851803,0.240691643766,-1.3765110212,0.464914911906
HDAC2,-0.0255977039659,0.861297800424,-0.186270569577,0.931064190738
HDAC7,0.194868409878,0.0633924050898,2.54870540062,0.209565720778
HDGF,-0.461952089839,0.00180120139187,-7.37544844649,0.0322458980885
HDGFRP2,0.114096159545,0.303606937298,1.17936905974,0.538283890559
HDLBP,0.105121746674,0.64788759439,0.492943289147,0.807346223779
HEBP1,0.39392477581,0.200564771645,1.53081795022,0.414105604465
HEXB,-0.353509146015,0.115978469847,-2.00104194422,0.304573155161
HIBADH,0.221397514831,0.0440765692077,2.9009359456,0.170274746308
HID1,-0.102428485193,0.68449062358,-0.43726538787,0.830634872573
HINT1,-0.105627325676,0.191069219724,-1.57192003197,0.40244564681
HIST2H2AB,-0.304734897643,0.0232528563264,-3.57589339764,0.118983144805
HK1,-0.0951388126382,0.278103870739,-1.25407089302,0.508414050118
HMGB1,0.0529773431605,0.677862619562,0.447222948357,0.825811058521
HMGB2,0.290840684993,0.359537553887,1.03403217332,0.593773361095
HMGCS1,-0.576044956085,0.00099203359821,-8.62830469745,0.0255492161785
HMGN1,0.0699904297438,0.556338704129,0.641110980071,0.751382545098
HN1,-0.148493848222,0.0513012874023,-2.751386601,0.182791965793
HN1L,0.0241683280669,0.594571353345,0.577465604189,0.782807844583
HNRNPA0,-0.0271648169189,0.675805073378,-0.45032481447,0.825672572921
HNRNPA1,-0.112089153064,0.440615599084,-0.855250559945,0.664239279818
HNRNPA2B1,0.0216805865427,0.54727763716,0.656626939075,0.747352159396
HNRNPA3,-0.169551690322,0.180943931351,-1.61813386314,0.391156077091
HNRNPAB,-0.141480941572,0.279391698718,-1.25014579396,0.51013310164
HNRNPC,-0.307376661487,0.0390860087076,-3.02200887676,0.158116967247
HNRNPD,-0.0752188953056,0.130109439476,-1.90086191323,0.323729927373
HNRNPDL,-0.16186906761,0.740237080679,-0.355402990574,0.86933442755
HNRNPF,-0.0654952164792,0.3853223112,-0.973742866953,0.615002923499
HNRNPH1,0.1112941874,0.853384981566,0.19706496791,0.927500566107
HNRNPH3,0.247096325556,0.00279350129576,6.55972840533,0.0370206794391
HNRNPK,0.1600837442,0.0919680176285,2.20665559086,0.264205577062
HNRNPL,0.0752399210857,0.642618380648,0.501104402844,0.805605279924
HNRNPM,0.00592687827907,0.942804669181,0.0763530331133,0.973066881066
HNRNPR,0.151227696552,0.654103910568,0.483364715898,0.810212152024
HNRNPU,-0.229254676798,0.246331045568,-1.35691258158,0.472698006397
HNRNPUL2,1.51947406349,0.000851634358091,8.97846951355,0.0247005124991
HPCAL1,0.28540470835,0.0742341087881,2.40151689069,0.230392540594
HPRT1,-0.862283227912,0.00554992018073,-5.43812413774,0.0550492082792
HSBP1,0.377059634703,0.00470242634223,5.69308588804,0.0503880428496
HSD17B10,-0.109869976803,0.31390149738,-1.15087248311,0.546289778464
HSD17B4,-0.26092963406,0.0518644107744,-2.74076982551,0.18435098067
HSP90AA1,0.271695253274,0.00961933930832,4.655847106,0.0711048333269
HSP90AB1,0.0695948527161,0.207525501548,1.50193297953,0.423121439266
HSP90AB2P,0.0126123157608,0.875296486239,0.167238722319,0.939280147513
HSP90AB4P,0.229748383425,0.0282159859673,3.36339066834,0.131495452064
HSP90B1,-0.210439977455,0.0658892570523,-2.5123884164,0.214945398562
HSPA13,0.0605963758505,0.650056700618,0.489594954831,0.807346223779
HSPA4,-0.253300319925,0.00336342716011,-6.23885117259,0.0404714022216
HSPA4L,-0.536216779969,0.00519097404197,-5.53986288976,0.0532719118438
HSPA5,-0.280860417602,0.00584761940926,-5.35966820423,0.0565151675325
HSPA8,-0.100878026297,0.00232629745749,-6.88980633397,0.0331553851223
HSPA9,-0.181088440228,0.00574033643825,-5.38736712926,0.0561787592757
HSPB1,0.0194076469357,0.911548954312,0.118278191381,0.962241055386
HSPD1,0.0236334716796,0.782955824845,0.294600339762,0.889620510972
HSPE1,-0.00931658853171,0.887866373379,-0.150213476103,0.945097615848
HSPG2,-1.33321052614,0.0110471263103,-4.47323785996,0.0767854291433
HSPH1,-0.0230850339817,0.854749000925,-0.195202232868,0.928085453667
HYOU1,-0.312067630348,0.0299261218043,-3.3002602008,0.13401180824
ID1,-0.0381164587183,0.744152506552,-0.349767285982,0.871145039569
IDH1,0.116045740713,0.315638234293,1.14615061805,0.546411471629
IDH2,-0.0746742170504,0.485753272085,-0.767177270791,0.696218793741
IDH3A,-0.276215855497,0.000144895652076,-14.1479000423,0.0135642032478
IGF2BP2,0.161544766941,0.198627182623,1.53904056505,0.410985151916
IGFBP7,-1.04689326008,0.000899864180508,-8.85058601898,0.0249245399431
IKBIP,0.362595941765,0.0138663996295,4.18463124667,0.0885038028529
IL18,-0.288555321967,0.0032075064138,-6.31958566379,0.0399035543683
IL1RAPL2,0.184394113233,0.325909895875,1.11870349647,0.55529102033
ILF2,0.1601211228,0.164308047078,1.70024351241,0.371655181988
ILF3,0.102591266346,0.0448776865258,2.88299576862,0.172011602663
ILKAP,-0.194525414201,0.0404439004832,-2.98734922601,0.162217611774
IMMT,-0.407758324578,0.0847395892564,-2.28050244594,0.247311564669
IMPDH2,-0.138727542718,0.104569456973,-2.09220814562,0.290734778099
IMUP,0.120406988024,0.2466995956,1.35564719439,0.472787214544
INF2,2.30118835986,0.184926333397,1.59964559076,0.396888680448
INTS1,0.14341206415,0.307635518679,1.16811202657,0.539556680312
IPO4,0.0252671354304,0.938026949868,0.0827485647066,0.972105271616
IPO5,0.0244256087403,0.626814484693,0.525822371521,0.799447144683
IPO7,-0.0308139123003,0.783135721476,-0.294347265709,0.889620510972
IQGAP1,0.100446709032,0.29718150728,1.19761574473,0.530088034857
IQGAP2,0.704151858756,0.0241977208988,3.53150565659,0.121236362729
IQGAP3,-0.774927130136,0.0065552392604,-5.19128817767,0.0598213674903
IRGC,-0.158612031062,0.0547340702157,-2.6886607693,0.189940992392
IST1,0.285139134726,0.143723287663,1.81491801756,0.348470946771
ITGA1,1.2001051131,0.000166318568433,13.6603879433,0.0135642032478
ITGA3,0.137648879977,0.457881603112,0.820756538106,0.67171066391
ITGAV,-0.403986290343,0.00699635328003,-5.09717678617,0.0599610883633
ITGB1,0.241539788566,0.1118306452,2.03299735925,0.300034387415
ITGB2,-0.305026223148,0.00182414830992,-7.35072573531,0.032263249626
ITIH2,0.0864663052058,0.447536276742,0.841296750329,0.666816545513
KARS,-0.200788238476,0.0706569822757,-2.4472136361,0.223092060272
KATNAL2,-0.103881769889,0.445906372532,-0.844567341692,0.666816545513
KCMF1,-0.334115615117,0.00688546332088,-5.12013991775,0.0599610883633
KCNH1,0.0980618160851,0.138750936601,1.84525186572,0.338349460018
KHDRBS1,0.175469832727,0.304464306596,1.17696170317,0.538719513057
KHSRP,0.295199533408,0.118728855021,1.98053528908,0.307396753387
KIAA1109,0.24681972757,0.106347997242,2.07729508919,0.294023105623
KIAA1551,0.0673385739594,0.564895789242,0.626616992733,0.75732147818
KIAA1614,0.0266913311252,0.608947733609,0.55422759315,0.790245603021
KIF23,-0.29217376447,0.175843308109,-1.64244081274,0.388177407976
KIF2C,-0.268473005738,0.261082624872,-1.30765647127,0.489488241778
KIF3B,0.014317337952,0.929792070241,0.0937820145213,0.968725875879
KIF5B,0.152140900373,0.0110908467577,4.4681044233,0.0767854291433
KLHL40,-0.175029341234,0.231659160944,-1.40886781145,0.455865480249
KMT2B,0.382258890862,0.0728554823092,2.4188262276,0.227557123468
KPNA2,-0.623807203378,0.00111249585375,-8.3736003324,0.0266231722862
KPNA4,0.211485588315,0.494358069804,0.751114633348,0.702534023691
KPNA6,0.607364817417,0.208256796101,1.4989557485,0.424023546014
KPNB1,0.131690783926,0.7207899317,0.383602994364,0.856781475321
KRT1,0.423572627946,0.112410703732,2.02845100277,0.300034387415
KRT17,2.08889039145,0.00170498900016,7.48351054688,0.031682580408
KRT18,0.432309921164,0.0509081455221,2.75887891474,0.182375757678
KRT19,0.729908865445,0.00709119614753,5.07788611428,0.0599610883633
KRT79,0.569049497384,0.0101523831345,4.58404370741,0.0732924707897
KRT8,0.446456860391,0.0033560029073,6.24259023912,0.0404714022216
KRT84,0.415842601083,0.00112441190854,8.35027372162,0.0266231722862
KTN1,0.234786914049,0.512891966964,0.717217745321,0.721192919065
L1CAM,1.12307221354,0.00116263656473,8.27746354762,0.0268415339564
LACTB,0.472910578374,0.0219576665059,3.64035990391,0.115533528425
LAMA5,-0.194470858172,0.0708180518303,-2.44510000562,0.223092060272
LAMB1,-0.758991156374,0.198773472657,-1.53841689109,0.410985151916
LAMC1,-0.546090767576,0.000829033026237,-9.041528055,0.0247005124991
LAMP2,-0.0174634459786,0.940141262219,-0.0799178106447,0.972105271616
LAP3,-0.086734548625,0.277049973459,-1.25729595479,0.507389376659
LARP1,-0.259485728692,0.152113507243,-1.76619342271,0.359007441531
LARS,-0.552821944751,0.00946959778237,-4.67689070451,0.0705653276372
LASP1,0.190361604213,0.0235103739835,3.56358566548,0.119422937743
LCP1,-0.824101534908,2.50016795748e-05,-22.0578753667,0.00458780820197
LDHA,-0.318208982867,0.0249205095302,-3.49892080822,0.121813365909
LDHAL6B,-0.126928924119,0.613129002987,-0.547534231717,0.791115932737
LDHB,-0.0115106597288,0.727776065573,-0.37343145115,0.8600294982
LGALS1,-0.315710604096,0.0969549085898,-2.1593940642,0.275832956996
LGALS3,-0.113361976503,0.325388990605,-1.12007618795,0.55529102033
LGMN,0.00868636449435,0.578267060141,0.604263518196,0.768231714287
LIMA1,0.142923010376,0.0792875950881,2.34104590406,0.237539162427
LIMCH1,1.03387328378,0.0169227580516,3.94260217846,0.0987103935231
LINC00479,0.136354611072,0.113293184131,2.02158351058,0.300206487914
LIPG,-0.125003779325,0.539972573861,-0.66926698255,0.740130474723
LMCD1,-0.391647944389,8.59539263272e-06,-28.8471934336,0.00320203272022
LMF1,-0.153016654544,0.104046115025,-2.09664977987,0.290379651819
LMNA,-0.269374173591,0.00188608920836,-7.28586474593,0.0324987129702
LMNB1,0.238400286169,0.240225076953,1.37815270041,0.464654891167
LMNB2,0.467693828644,0.0277209292428,3.38251562927,0.130430526053
LMO7,0.0428814073445,0.722949233223,0.380454077002,0.856781475321
LONP1,-0.129517284276,0.544168244937,-0.661992590575,0.743797936283
LRPAP1,-0.260366299584,0.165592087016,-1.69360201886,0.372760083107
LRPPRC,0.669518359369,0.185830616769,1.59550494095,0.397666684282
LRRC31,0.0286783358536,0.923068017954,0.102801688998,0.96583310788
LRRC47,0.260264774112,0.0170482848032,3.93380918489,0.0987103935231
LRRC53,0.0289021738299,0.868617870617,0.176308706571,0.933929783931
LRRC59,-0.0524170439764,0.869038204938,-0.175737344599,0.933929783931
LRRFIP1,0.0809121448423,0.766707134312,0.317556683052,0.879107932651
LSM4,-0.0872020683136,0.57249011748,-0.613878123867,0.762627488621
LSM7,0.401013482584,0.265181076871,1.29445235076,0.495161431396
LTA4H,0.160480194615,0.0382740096795,3.0434155098,0.156072906138
LTF,0.116352126276,0.428402860008,0.880313411383,0.657840374992
LY75,-0.0419918436298,0.767943541546,-0.315802860105,0.879107932651
LYAR,0.161991933188,0.0376175273912,3.06111514557,0.154684958572
LYPLA1,-0.267551794218,0.056014709668,-2.66641448144,0.192575161107
LYPLA2,-0.153611063792,0.0111412100869,-4.46222130377,0.0767854291433
LYPLAL1,-0.206115680698,0.219490269272,-1.45450688284,0.440584977492
LZTFL1,-0.269106785366,0.114792447258,-2.01004966731,0.302540956148
MALT1,0.151225115077,0.410979490197,0.917105549605,0.639785675089
MAP1B,0.248105970934,0.0237933195733,3.55024643388,0.120029529669
MAP2K1,-0.0484951910587,0.827812638161,-0.232153455213,0.916125154036
MAP4,0.162116019429,0.410222131333,0.918734027016,0.639284595326
MAP4K4,-0.529051887314,0.0680595866862,-2.48207524804,0.219585655506
MAP7D1,-0.00293069955724,0.98669523095,-0.0177408552463,0.993902110165
MAPK10,0.322576639613,0.00702087078444,5.09215958766,0.0599610883633
MAPK14,-0.0445422553491,0.912278687855,-0.117296754447,0.962241055386
MAPRE1,-0.405038127874,0.0472424482003,-2.83213920232,0.175947181899
MARCKS,0.956334674153,0.000341614272829,11.3666624837,0.0183032975094
MARS,-0.227012677902,0.34529829507,-1.06897800117,0.576675650924
MAT2A,0.130124948507,0.125905856436,1.92937509306,0.319774735724
MAT2B,0.157163884856,0.206933535597,1.50435079573,0.422903940322
MATR3,-0.00141982566823,0.992280687334,-0.0102926440458,0.995140582556
MCFD2,0.469140133773,0.240240505719,1.37809836183,0.464654891167
MCM2,-0.346211696805,0.354354246197,-1.04660803725,0.587787608381
MCM3,-0.243779679811,0.0412126226502,-2.96832595109,0.164500958645
MCTS1,-0.198287635875,0.640411449338,-0.504534228773,0.803968042616
MDH1,-0.153130304359,0.117041580181,-1.99305303587,0.306184323231
MDH2,-0.189430483395,0.000311688560187,-11.6368831355,0.0183032975094
ME1,-0.189783865304,0.0178423657296,-3.87992808798,0.101521677872
MESDC2,0.051706553034,0.374981482536,0.997486381284,0.607894945513
METAP1,-0.0155993954399,0.864952337837,-0.181294331675,0.933639729371
METTL13,-0.0776155238498,0.555032974172,-0.643336041011,0.751382545098
MFAP1,0.0108204417981,0.985387034322,0.0194854954043,0.993508356034
MGEA5,-0.0342392559335,0.853141644287,-0.197397363456,0.927500566107
MGST3,-0.371388545713,0.52005726497,-0.704355606752,0.725308234934
MICU1,-0.377011193566,0.0213733795048,-3.67094466811,0.113271195354
MIF,-0.197807120473,0.787552649994,-0.288140819583,0.892762386248
MLH3,0.770909160137,0.00164141799502,7.55913277609,0.0312935274895
MLLT6,0.0628842843221,0.375172297507,0.997043140934,0.607894945513
MNT,0.299655211101,0.081498363922,2.31594672978,0.240661679514
MPHOSPH8,0.0177666773593,0.883543094049,0.156062719036,0.942934534293
MPST,-0.0801451351374,0.32507160442,-1.12091355078,0.55529102033
MROH8,0.172477692084,0.00463217266404,5.71672046553,0.0500002166971
MRPL12,-0.22532865086,0.0221423834165,-3.63089238719,0.116089353055
MRPS21,-0.327813857323,0.0437208895614,-2.90902320704,0.16979435417
MRPS22,-0.0519931965105,0.77254011361,-0.309293019455,0.881873162348
MSGN1,0.260711703699,0.0378979856492,3.05350964938,0.154970036025
MSH6,0.12160315705,0.296070597908,1.20080792214,0.528748951008
MSL3P1,0.170197959837,0.326063255807,1.118299744,0.55529102033
MSN,-0.20559827103,0.00216679503703,-7.0217423644,0.0331433265891
MTAP,0.335606716878,0.0145222242192,4.12760181257,0.0911052356997
MTCL1,0.356088264008,0.0431837421754,2.92138310646,0.168153139293
MTHFD1,0.00453173303868,0.936769093231,0.0844330410459,0.972105271616
MTPN,-0.0785995530874,0.640764720613,-0.503984736414,0.803968042616
MVP,-0.212261498712,0.156538491234,-1.74163573542,0.365921186516
MXRA7,-0.492052828631,0.0412372975349,-2.96772221645,0.164500958645
MYDGF,-0.479119077378,0.0327118250498,-3.20604597326,0.141370646412
MYH10,0.334040754506,0.305894576801,1.17295977002,0.538719513057
MYH11,0.307101757596,0.00378872388779,6.04015261208,0.0441416402165
MYH2,-0.0962046557102,0.166061184669,-1.6911891865,0.372760083107
MYH9,0.161498817237,0.00454892136328,5.74530300484,0.04983445195
MYL6,0.0736721530577,0.232301820557,1.40652458299,0.45590785104
MYO15B,-0.0333850452449,0.796294830151,-0.275896408355,0.898231026935
MYO18B,-0.0624346000235,0.597576971842,-0.572577892699,0.783384691231
MYO1C,0.00262506539486,0.984704543158,0.0203957098276,0.993502590622
MYOF,0.51821222923,0.118635697985,1.98122132835,0.307396753387
NAA10,-0.186538995304,0.100933579954,-2.12358732224,0.282768120939
NACA,0.0162441875431,0.787463185278,0.288266395194,0.892762386248
NACAD,0.0295008230632,0.484055518352,0.770372007858,0.695296967652
NAMPT,-0.432436835142,0.000863618550742,-8.94586905345,0.0247005124991
NANS,-0.00235265985177,0.961783612243,-0.0509827724814,0.979339830468
NAP1L1,0.203517575357,0.0428910330335,2.92819413488,0.167904097315
NAP1L4,0.133351329635,0.133853679747,1.87629189834,0.329930010583
NAPA,-0.48747527189,0.00200526139787,-7.16817001882,0.0327080414676
